Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
8801,-17.25,90.9375,193.4375,-0.3383789,-0.6767578,-0.4233398,0.1552734,0.4960938,-0.2348633
8804,-16.9375,58.4375,158.9375,-0.4125977,-0.6884766,-0.5771484,0.1694336,0.5073242,-0.2265625
8807,-6,18.4375,134.625,-0.4321289,-0.7275391,-0.534668,0.1694336,0.5073242,-0.2265625
8810,23.6875,-6.8125,107.125,-0.3579102,-0.6767578,-0.4541016,0.1953125,0.4990234,-0.2265625
8813,41.8125,-25.1875,83.1875,-0.4633789,-0.7470703,-0.4311523,0.1953125,0.4990234,-0.2265625
8816,48.6875,-39.0625,68.6875,-0.4672852,-0.8408203,-0.3081055,0.1953125,0.4990234,-0.2265625
8819,42.375,-46.1875,56.5,-0.4243164,-0.9033203,-0.2773438,0.1982422,0.5043945,-0.2290039
8822,30.3125,-52.375,52.4375,-0.4907227,-0.9614258,-0.2387695,0.1982422,0.5043945,-0.2290039
8825,19.4375,-54,40.8125,-0.3891602,-0.8798828,-0.2080078,0.2011719,0.4931641,-0.2431641
8828,15.875,-57.9375,35.5,-0.4829102,-0.918457,-0.1850586,0.2011719,0.4931641,-0.2431641
8831,10.375,-51.625,36.5,-0.5371094,-0.9379883,-0.1811523,0.2094727,0.4960938,-0.2319336
8834,5,-45.875,37.8125,-0.4633789,-0.9379883,-0.1655273,0.2011719,0.4960938,-0.2236328
8837,7.0625,-46.3125,41.3125,-0.4047852,-0.9262695,-0.09667969,0.2011719,0.4960938,-0.2236328
8840,27.4375,-46.75,61,-0.6269531,-1.148926,0.04150391,0.1835938,0.4990234,-0.2348633
8843,38.875,-33.75,58.3125,-0.4243164,-0.8056641,0.04541016,0.1835938,0.4990234,-0.2348633
8846,22.9375,-38.125,67.0625,-0.4282227,-0.9731445,0.06835938,0.2124023,0.4931641,-0.2319336
8849,18.125,-33.875,90.875,-0.5449219,-0.8759766,0.1796875,0.2124023,0.4907227,-0.2519531
8852,17.5625,-22.125,91.5,-0.5488281,-0.949707,0.07617188,0.2124023,0.4907227,-0.2519531
8855,8.6875,-17.5,91.375,-0.4907227,-0.8173828,0.04931641,0.2036133,0.4960938,-0.2407227
8858,-3.125,-23.4375,77.875,-0.5136719,-0.7861328,-0.04638672,0.2036133,0.4960938,-0.2407227
8861,-7.4375,-37.5625,65,-0.6621094,-0.7705078,-0.1694336,0.2124023,0.4824219,-0.2348633
8864,-4.0625,-46.4375,56.4375,-0.6660156,-0.7509766,-0.1347656,0.2124023,0.4824219,-0.2348633
8867,2.4375,-54.9375,46.25,-0.6347656,-0.7431641,-0.1274414,0.2207031,0.4907227,-0.2348633
8870,9,-60.6875,33.9375,-0.6425781,-0.7548828,-0.08105469,0.2182617,0.4824219,-0.2460938
8873,11.125,-55.625,25.9375,-0.6699219,-0.7431641,-0.004394531,0.2182617,0.4824219,-0.2460938
8876,10.25,-47.875,17.75,-0.6582031,-0.7548828,0.006835938,0.2236328,0.4931641,-0.2490234
8879,9.375,-45.5,7.1875,-0.6308594,-0.7626953,-0.01171875,0.2236328,0.4931641,-0.2490234
8882,8.4375,-46.875,-0.3125,-0.5761719,-0.7783203,0.01855469,0.2265625,0.4848633,-0.2490234
8885,6.9375,-44.8125,-3.1875,-0.5292969,-0.7587891,0.06054688,0.215332,0.4824219,-0.2460938
8888,3.1875,-43.625,-5.1875,-0.5058594,-0.7861328,0.05322266,0.215332,0.4824219,-0.2460938
8891,2.1875,-44.625,-7.0625,-0.4516602,-0.7861328,0.07226563,0.2124023,0.487793,-0.2407227
8894,-0.6875,-42.5625,-6.8125,-0.4399414,-0.7861328,0.1220703,0.2124023,0.487793,-0.2407227
8897,-3.5,-36.75,-4.625,-0.4868164,-0.8056641,0.1567383,0.215332,0.4907227,-0.2519531
8900,-4.6875,-34.0625,-5.75,-0.5214844,-0.7939453,0.07226563,0.215332,0.4907227,-0.2519531
8903,-4.25,-32.3125,-5.9375,-0.4907227,-0.7783203,0.09521484,0.1982422,0.4907227,-0.2490234
8906,-5,-31,-4.5,-0.5527344,-0.7900391,0.07617188,0.2036133,0.4960938,-0.2490234
8909,-5.8125,-26.8125,-4.375,-0.5527344,-0.7939453,0.03759766,0.2036133,0.4960938,-0.2490234
8912,-5.0625,-29.4375,-7.4375,-0.6191406,-0.8056641,0.02978516,0.215332,0.4907227,-0.2407227
8915,-4.4375,-34.5,-13.6875,-0.5917969,-0.8134766,-0.0004882813,0.215332,0.4907227,-0.2407227
8918,-2.6875,-28.1875,-14.875,-0.6191406,-0.8642578,0.07617188,0.1982422,0.4848633,-0.2519531
8921,-1.625,-20.6875,-14.4375,-0.6386719,-0.8251953,0.03369141,0.1982422,0.4907227,-0.2490234
8924,-4.375,-17.625,-13.4375,-0.6074219,-0.8525391,0.03369141,0.1982422,0.4907227,-0.2490234
8927,-4.75,-15.875,-9.0625,-0.5371094,-0.8408203,0.06445313,0.1953125,0.4960938,-0.2519531
8930,-0.875,-14.8125,-5,-0.5371094,-0.8642578,0.05664063,0.1953125,0.4960938,-0.2519531
8933,1.75,-16.625,-2.4375,-0.5683594,-0.8486328,0.06445313,0.1894531,0.4907227,-0.2519531
8936,1,-18,-1.1875,-0.5449219,-0.8525391,0.06835938,0.1894531,0.4907227,-0.2519531
8939,-0.1875,-18.25,-2.0625,-0.5292969,-0.8486328,0.09912109,0.1953125,0.4848633,-0.2490234
8942,-1.6875,-18.5,-3.25,-0.5488281,-0.7900391,0.05664063,0.1953125,0.4907227,-0.2431641
8945,-1.1875,-20,-4.75,-0.5488281,-0.8095703,0.04150391,0.1953125,0.4907227,-0.2431641
8948,0,-19,-4.875,-0.5722656,-0.8369141,0.04541016,0.1953125,0.487793,-0.2548828
8951,-0.0625,-15.375,-4.0625,-0.5136719,-0.8095703,0.09521484,0.1953125,0.487793,-0.2548828
8954,-2.5,-12.5625,-1.125,-0.4907227,-0.8408203,0.1147461,0.1782227,0.4848633,-0.2490234
8957,-4,-10.625,2.5,-0.5371094,-0.8212891,0.08007813,0.1835938,0.487793,-0.2602539
8960,-9.5,-9.25,5.6875,-0.5214844,-0.8056641,0.08007813,0.1835938,0.487793,-0.2602539
8963,-8.625,-11.0625,7.375,-0.5175781,-0.8056641,0.05322266,0.1865234,0.4848633,-0.2460938
8966,-8.625,-13.9375,7.375,-0.4985352,-0.8369141,0.05322266,0.1865234,0.4848633,-0.2460938
8969,-7.6875,-18.3125,4.5625,-0.5410156,-0.8525391,0.02587891,0.1953125,0.487793,-0.2460938
8972,-6.625,-18.4375,1.0625,-0.5175781,-0.8408203,0.06054688,0.1782227,0.4907227,-0.2490234
8975,-1.0625,-13.625,-1.375,-0.5761719,-0.8916016,0.1376953,0.1782227,0.4907227,-0.2490234
8978,-0.4375,-9.875,-3.6875,-0.6074219,-0.8291016,0.09521484,0.1811523,0.4907227,-0.2519531
8981,-1.8125,-10.5625,-5.25,-0.5371094,-0.8369141,0.09521484,0.1811523,0.4907227,-0.2519531
8984,-1.875,-8.5625,-6.6875,-0.5058594,-0.8564453,0.09912109,0.1835938,0.4848633,-0.2460938
8987,-0.5,-8.5625,-7.8125,-0.5292969,-0.8251953,0.08007813,0.1835938,0.4848633,-0.2460938
8990,-0.9375,-9,-8.75,-0.5332031,-0.8173828,0.1108398,0.1894531,0.4907227,-0.2460938
8993,0.1875,-7.4375,-10.8125,-0.5527344,-0.8525391,0.09912109,0.1782227,0.487793,-0.2519531
8996,1.75,-5.75,-10.875,-0.5566406,-0.8369141,0.1181641,0.1782227,0.487793,-0.2519531
8999,-0.125,-4.5,-8.4375,-0.5449219,-0.8525391,0.1030273,0.1723633,0.4907227,-0.2519531
9002,-1.8125,-2.0625,-6.9375,-0.5019531,-0.8369141,0.1220703,0.1723633,0.4907227,-0.2519531
9005,0,2.9375,-6.8125,-0.5253906,-0.8173828,0.1181641,0.1811523,0.4907227,-0.2548828
9008,2.75,4.9375,-10.6875,-0.5292969,-0.7978516,0.06445313,0.1782227,0.487793,-0.2431641
9011,5.25,3.5625,-17.8125,-0.5957031,-0.8056641,0.09521484,0.1782227,0.487793,-0.2431641
9014,10.3125,4.5,-30.75,-0.6191406,-0.8212891,0.06054688,0.1694336,0.4824219,-0.2431641
9017,8.375,6.625,-39.3125,-0.6269531,-0.7900391,0.07226563,0.1694336,0.4824219,-0.2431641
9020,0,11.1875,-49.375,-0.6582031,-0.7939453,0.1489258,0.1782227,0.487793,-0.2460938
9023,-3.625,8,-61.4375,-0.6269531,-0.8095703,0.1416016,0.1782227,0.487793,-0.2460938
9026,-5.875,3.9375,-68.1875,-0.5371094,-0.8134766,0.07617188,0.1694336,0.487793,-0.2460938
9029,-3.1875,0.3125,-70.125,-0.4946289,-0.8212891,0.2182617,0.1694336,0.4794922,-0.2578125
9032,0.0625,-7.875,-69.5625,-0.4790039,-0.8173828,0.2070313,0.1694336,0.4794922,-0.2578125
9035,-3.375,-13.3125,-68.375,-0.4633789,-0.8603516,0.2451172,0.1811523,0.4794922,-0.2631836
9038,-11.125,-12.4375,-72.875,-0.4555664,-0.8408203,0.237793,0.1811523,0.4794922,-0.2631836
9041,-23.1875,-14,-82.4375,-0.4282227,-0.6845703,0.1416016,0.1552734,0.4765625,-0.2490234
9044,-29.75,-23.5625,-85.5,-0.5683594,-0.8251953,0.1259766,0.144043,0.4907227,-0.2431641
9047,-30.3125,-23.25,-97.5625,-0.5761719,-0.8095703,0.09130859,0.144043,0.4907227,-0.2431641
9050,-38,-17.3125,-94.8125,-0.5917969,-0.9575195,0.04931641,0.1469727,0.5014648,-0.2431641
9053,-43.4375,-11,-107.625,-0.5605469,-0.8759766,-0.015625,0.1469727,0.5014648,-0.2431641
9056,-40.1875,-0.5625,-117.5,-0.5175781,-0.8681641,-0.05029297,0.1323242,0.4907227,-0.2431641
9059,-42.0625,2.1875,-129.4375,-0.4750977,-0.8876953,-0.1503906,0.1323242,0.4907227,-0.2431641
9062,-43.625,5.1875,-139.9375,-0.4829102,-0.9150391,-0.1425781,0.1269531,0.4931641,-0.2348633
9065,-37.75,-2.3125,-151.375,-0.5214844,-0.8798828,-0.1811523,0.1181641,0.4907227,-0.2290039
9068,-35.625,-10.1875,-157.75,-0.4086914,-0.980957,-0.1000977,0.1181641,0.4907227,-0.2290039
9071,-34.375,-12.125,-158.1875,-0.3266602,-1.008301,-0.0004882813,0.1040039,0.487793,-0.2431641
9074,-30.875,-7,-146.875,-0.1396484,-0.9926758,0.1835938,0.1040039,0.487793,-0.2431641
9077,-26.9375,-4.5625,-130.0625,-0.03808594,-1.008301,0.2260742,0.08105469,0.4907227,-0.2348633
9080,-18.125,-5.5,-109.4375,-0.006835938,-0.9770508,0.2490234,0.07519531,0.4931641,-0.2319336
9083,-18.625,-4.5625,-95.5625,-0.05371094,-1.012207,0.2646484,0.07519531,0.4931641,-0.2319336
9086,-16.1875,-5.4375,-65,-0.1357422,-0.9458008,-0.004394531,0.07275391,0.4907227,-0.2348633
9089,-15.6875,-2.8125,-56.5,-0.1787109,-0.9223633,0.1762695,0.07275391,0.4907227,-0.2348633
9092,-12.5,-1.25,-41.875,-0.2211914,-0.9614258,0.1762695,0.06103516,0.4990234,-0.2265625
9095,-8.875,-0.75,-36.125,-0.1865234,-0.8876953,0.08398438,0.06103516,0.4990234,-0.2265625
9098,12.875,-0.875,-66.125,-0.2211914,-0.980957,0.1220703,0.06103516,0.4990234,-0.2265625
9101,9.8125,-3.6875,-55.0625,-0.3305664,-0.8095703,0.002929688,0.05810547,0.4907227,-0.2207031
9104,5.1875,0.6875,-44.75,-0.2446289,-0.9692383,0.02978516,0.05810547,0.4907227,-0.2207031
9107,10.0625,5.4375,-38.75,-0.2680664,-1.000488,0.07226563,0.06982422,0.4824219,-0.2236328
9110,-0.6875,4.625,-17.75,-0.2021484,-0.9614258,0.1376953,0.06982422,0.4824219,-0.2236328
9113,-4.125,5.3125,-16.0625,-0.2021484,-0.8994141,0.1108398,0.06103516,0.4848633,-0.2319336
9116,-3.125,1.5625,-30.0625,-0.3344727,-0.949707,-0.1000977,0.05273438,0.4848633,-0.237793
9119,-10.9375,-5.375,-19,-0.2250977,-0.9072266,0.08007813,0.05273438,0.4848633,-0.237793
9122,-6.875,-3.75,-17.875,-0.1904297,-0.9458008,0.06445313,0.06396484,0.487793,-0.2236328
9125,-9.0625,-7.4375,-20.75,-0.3032227,-0.9458008,-0.05810547,0.06396484,0.487793,-0.2236328
9128,-14.5,-7.375,-10.125,-0.1669922,-0.918457,0.09521484,0.06396484,0.487793,-0.2236328
9131,-9.875,-5,-3.25,-0.2099609,-0.8994141,0.08398438,0.05566406,0.4848633,-0.2348633
9134,-11.4375,-7,-0.25,-0.1904297,-0.934082,0.09130859,0.05566406,0.4848633,-0.2348633
9137,-11.6875,-9.5625,0.375,-0.2099609,-0.9301758,0.05664063,0.04394531,0.4824219,-0.2265625
9140,-11.875,-11.1875,0.375,-0.2250977,-0.9301758,0.03759766,0.04394531,0.4824219,-0.2265625
9143,-11.375,-10.6875,0.625,-0.2138672,-0.918457,0.04931641,0.04394531,0.4765625,-0.2177734
9146,-12,-8,0.8125,-0.2797852,-0.9614258,0.03759766,0.04394531,0.4765625,-0.2177734
9149,-12.6875,-7,-1.0625,-0.2485352,-0.9150391,0.04931641,0.04394531,0.487793,-0.2236328
9152,-12.625,-6.6875,-2.9375,-0.2719727,-0.9223633,0.04150391,0.03808594,0.4848633,-0.2265625
9155,-10.75,-6.5625,-6.3125,-0.2329102,-0.9301758,0.01855469,0.03808594,0.4848633,-0.2265625
9158,-15.125,-7.875,-11.375,-0.2099609,-0.9301758,-0.03125,0.03808594,0.4848633,-0.2265625
9161,-14.125,-9.9375,-11.875,-0.1904297,-1.008301,0.02246094,0.03808594,0.4848633,-0.2265625
9164,-11.6875,-11.9375,-9.25,-0.1552734,-0.980957,0.03759766,0.04101563,0.4824219,-0.2236328
9167,-11.375,-10.0625,-4.9375,-0.1552734,-0.9770508,0.02978516,0.05566406,0.4848633,-0.2094727
9170,-11.875,-9.125,-1.6875,-0.1708984,-0.9692383,0.04150391,0.05566406,0.4848633,-0.2094727
9173,-12.75,-9.0625,-1.0625,-0.1669922,-0.965332,0.03369141,0.04101563,0.4824219,-0.2177734
9176,-12.0625,-9.25,-0.75,-0.2060547,-0.965332,0.02978516,0.04101563,0.4824219,-0.2177734
9179,-11.125,-9.0625,-1,-0.2060547,-0.9770508,0.04150391,0.04394531,0.4848633,-0.2148438
9182,-11.5625,-7.625,-0.1875,-0.1904297,-0.9379883,0.05664063,0.04394531,0.4848633,-0.2148438
9185,-11.875,-6.5625,-0.1875,-0.1904297,-0.9614258,0.03369141,0.04101563,0.4931641,-0.2119141
9188,-11.0625,-5.0625,-0.1875,-0.1943359,-0.9458008,0.03369141,0.04101563,0.4931641,-0.2119141
9191,-11.1875,-4.5625,-0.8125,-0.1435547,-0.949707,0.006835938,0.04101563,0.4931641,-0.2119141
9194,-11.125,-4.6875,-1.3125,-0.1552734,-0.9770508,-0.01171875,0.04101563,0.4931641,-0.2148438
9197,-10.625,-4.25,-1.9375,-0.1669922,-0.9458008,0.01074219,0.04101563,0.4931641,-0.2148438
9200,-10.0625,-4.75,-2.8125,-0.1708984,-0.9614258,-0.03125,0.04101563,0.487793,-0.2148438
9203,-9.9375,-4,-3.3125,-0.1787109,-0.9418945,-0.0234375,0.03808594,0.487793,-0.2119141
9206,-9.8125,-3.0625,-3.1875,-0.1865234,-0.9614258,-0.0004882813,0.03808594,0.487793,-0.2119141
9209,-8.6875,-1.6875,-2.875,-0.1591797,-0.9575195,-0.02734375,0.04394531,0.487793,-0.2094727
9212,-8.375,-0.9375,-2.75,-0.1787109,-0.9418945,0.01855469,0.04394531,0.487793,-0.2094727
9215,-8.5,0,-1.9375,-0.1552734,-0.9418945,0.02587891,0.04101563,0.487793,-0.2036133
9218,-9.8125,0.6875,-2,-0.1474609,-0.9770508,0.01855469,0.04101563,0.487793,-0.2036133
9221,-11.1875,1.4375,-2.125,-0.1591797,-0.9536133,-0.02734375,0.04101563,0.487793,-0.2036133
9224,-11.9375,2.375,-1.75,-0.1435547,-0.9223633,0.01074219,0.03564453,0.4960938,-0.2094727
9227,-11.75,4.3125,-1.25,-0.1435547,-0.9614258,-0.01171875,0.03564453,0.4960938,-0.2094727
9230,-12.25,5.375,-1,-0.1474609,-0.949707,-0.0234375,0.03808594,0.487793,-0.2036133
9233,-11.125,6.1875,-1.375,-0.1396484,-0.9262695,-0.08105469,0.03808594,0.487793,-0.2036133
9236,-11.625,7.125,-0.4375,-0.1513672,-0.965332,-0.01953125,0.04101563,0.4960938,-0.1977539
9239,-10.9375,7.1875,-0.4375,-0.1513672,-1.016113,-0.0234375,0.03271484,0.4907227,-0.2177734
9242,-11.8125,6.1875,-1.4375,-0.1435547,-0.9301758,-0.03125,0.03271484,0.4907227,-0.2177734
9245,-12.25,6.3125,-1.1875,-0.1630859,-0.965332,-0.0234375,0.03808594,0.4990234,-0.2119141
9248,-12.75,6.375,-0.75,-0.1396484,-0.9458008,-0.03857422,0.03808594,0.4990234,-0.2119141
9251,-13.6875,7.1875,0,-0.1123047,-0.965332,-0.03125,0.03808594,0.4990234,-0.2119141
9254,-14.125,7.0625,-0.25,-0.1396484,-0.9614258,-0.02734375,0.03808594,0.5014648,-0.2094727
9257,-14.1875,8,-0.625,-0.1474609,-0.9614258,-0.06933594,0.03808594,0.5014648,-0.2094727
9260,-14.5625,8.0625,-1.375,-0.1123047,-0.9418945,-0.06591797,0.046875,0.4960938,-0.206543
9263,-15.1875,9.875,-1.375,-0.1005859,-0.9614258,-0.03125,0.046875,0.4960938,-0.206543
9266,-15.0625,12.0625,-0.4375,-0.09277344,-0.9614258,-0.07324219,0.04394531,0.4848633,-0.2148438
9269,-15.8125,14,1.125,-0.1318359,-0.949707,-0.06933594,0.04394531,0.4848633,-0.2148438
9272,-14,12.625,0.3125,-0.1201172,-0.9458008,-0.08886719,0.04101563,0.4990234,-0.2006836
9275,-13.25,11.5625,-0.1875,-0.1083984,-0.9223633,-0.05810547,0.04101563,0.4960938,-0.2036133
9278,-11,13.1875,0.0625,-0.07324219,-0.918457,-0.03857422,0.04101563,0.4960938,-0.2036133
9281,-11.1875,11.25,-0.6875,-0.1044922,-0.9301758,-0.04248047,0.04394531,0.4907227,-0.206543
9284,-10.625,11.4375,-1.125,-0.07324219,-0.9614258,-0.01171875,0.04394531,0.4907227,-0.206543
9287,-9.9375,12.1875,-0.1875,-0.08886719,-1.008301,-0.02734375,0.04101563,0.4960938,-0.206543
9290,-10.625,11.3125,-0.9375,-0.07324219,-0.9887695,-0.02734375,0.04394531,0.4907227,-0.1894531
9293,-10.1875,13.0625,0.1875,-0.08886719,-1.000488,-0.04638672,0.04394531,0.4907227,-0.1894531
9296,-10.75,12.6875,0,-0.08105469,-1.043457,-0.015625,0.046875,0.4907227,-0.2036133
9299,-10.6875,13.0625,-0.4375,-0.09277344,-1.05127,-0.08105469,0.046875,0.4907227,-0.2036133
9302,-9.1875,12.625,-2.5,-0.1123047,-1.086426,-0.09667969,0.04101563,0.4931641,-0.2036133
9305,-6.6875,10.0625,-6.0625,-0.1240234,-1.05127,-0.08496094,0.04101563,0.4931641,-0.2036133
9308,-3.6875,8.1875,-7.875,-0.1552734,-1.117676,-0.06591797,0.05273438,0.4907227,-0.2006836
9311,-1,8.125,-8.3125,-0.1552734,-1.070801,-0.06933594,0.04101563,0.5014648,-0.2036133
9314,1.3125,8,-6.9375,-0.1201172,-1.086426,-0.04248047,0.04101563,0.5014648,-0.2036133
9317,2.375,6.75,-6.5625,-0.1201172,-1.047363,-0.06933594,0.03808594,0.4907227,-0.206543
9320,3.375,6.5,-6.375,-0.1005859,-1.047363,-0.05810547,0.03808594,0.4907227,-0.206543
9323,5.4375,6.875,-5.3125,-0.1162109,-1.035645,-0.08105469,0.04980469,0.4848633,-0.2036133
9326,6.5,6,-3.8125,-0.1005859,-1.023926,-0.05810547,0.03808594,0.4931641,-0.2006836
9329,6.375,5.5,-2.3125,-0.06933594,-0.9887695,-0.05029297,0.03808594,0.4931641,-0.2006836
9332,8.1875,6.3125,-0.6875,-0.07324219,-0.9926758,-0.0234375,0.05273438,0.4931641,-0.2036133
9335,8.5625,6.9375,1.25,-0.06542969,-0.9458008,-0.02734375,0.05273438,0.4931641,-0.2036133
9338,10,7.1875,3.0625,-0.05371094,-0.9614258,-0.01171875,0.046875,0.4931641,-0.206543
9341,10.8125,8.5,4.9375,-0.02636719,-0.918457,-0.01953125,0.046875,0.4931641,-0.206543
9344,9.375,9.5625,6.4375,-0.02636719,-0.8876953,0.01464844,0.04394531,0.487793,-0.1977539
9347,6.25,11.0625,7.375,-0.06152344,-0.9458008,0.03369141,0.046875,0.4990234,-0.2036133
9350,3.125,12.9375,8,-0.06152344,-0.8994141,-0.01171875,0.046875,0.4990234,-0.2036133
9353,-0.1875,14.9375,9.375,-0.01855469,-0.8994141,-0.01953125,0.05566406,0.487793,-0.206543
9356,-0.125,16.4375,10.625,-0.06933594,-0.8837891,-0.06201172,0.05566406,0.487793,-0.206543
9359,1.6875,16.875,10.3125,-0.01074219,-0.9150391,-0.04248047,0.04980469,0.4848633,-0.206543
9362,1.125,17.625,14.4375,-0.03027344,-0.9033203,-0.02734375,0.05566406,0.487793,-0.2148438
9365,4.1875,20.0625,16.6875,-0.01855469,-0.918457,-0.02734375,0.05566406,0.487793,-0.2148438
9368,3.6875,14.625,16.4375,-0.04589844,-0.9262695,-0.02734375,0.04394531,0.4990234,-0.2094727
9371,4.1875,17.125,18.25,-0.04199219,-0.9614258,-0.0234375,0.04394531,0.4990234,-0.2094727
9374,4.1875,11.625,16.875,-0.04199219,-0.9223633,-0.03857422,0.04980469,0.4848633,-0.2207031
9377,6.3125,8.9375,16.875,-0.06152344,-0.934082,-0.05419922,0.05810547,0.4907227,-0.2207031
9380,9.0625,6.25,16.25,-0.05371094,-0.9458008,-0.06201172,0.05810547,0.4907227,-0.2207031
9383,9.625,3.0625,16.4375,-0.04199219,-0.9848633,-0.02734375,0.05273438,0.4907227,-0.2148438
9386,5.8125,13.75,21.3125,-0.07714844,-1.02002,-0.04248047,0.05273438,0.4907227,-0.2148438
9389,0,19.1875,22.5625,-0.1162109,-0.9223633,-0.1503906,0.05810547,0.4931641,-0.2177734
9392,0.6875,18.1875,18,-0.1708984,-0.8994141,-0.1850586,0.05810547,0.4931641,-0.2177734
9395,6.5625,12.75,12.3125,-0.1318359,-0.9150391,-0.1425781,0.07275391,0.4960938,-0.206543
9398,13.125,9.75,9.75,-0.1318359,-0.949707,-0.06591797,0.06982422,0.4960938,-0.2094727
9401,16.75,8.375,11.9375,-0.1005859,-0.9262695,0.01074219,0.06982422,0.4960938,-0.2094727
9404,30.3125,4.5,17,-0.07714844,-0.9223633,0.08398438,0.05566406,0.4848633,-0.2036133
9407,33.0625,1.75,25.625,-0.04980469,-0.9692383,0.08398438,0.05566406,0.4848633,-0.2036133
9410,35.4375,-4.25,33.0625,-0.06542969,-0.9614258,0.1796875,0.078125,0.487793,-0.2119141
9413,31.75,-7.25,42.5,-0.08496094,-0.9770508,0.1953125,0.07519531,0.4765625,-0.2290039
9416,28.125,-6.3125,49.9375,-0.1083984,-0.9614258,0.2260742,0.07519531,0.4765625,-0.2290039
9419,20.625,-4.0625,56.75,-0.1396484,-0.934082,0.1606445,0.08105469,0.4907227,-0.2236328
9422,17.0625,-3.5625,68,-0.1435547,-0.9150391,0.2299805,0.08105469,0.4907227,-0.2236328
9425,11.4375,-6.5625,80.3125,-0.1396484,-0.9111328,0.2182617,0.078125,0.4848633,-0.2236328
9428,7.625,-11.25,91.75,-0.1083984,-0.8994141,0.2607422,0.078125,0.4848633,-0.2236328
9431,0.9375,-17.625,109,-0.05761719,-0.8837891,0.2954102,0.078125,0.4931641,-0.2290039
9434,-3.6875,-25.0625,117.75,-0.08886719,-0.8369141,0.3105469,0.08984375,0.4848633,-0.2265625
9437,-12.5625,-35.3125,125.1875,-0.09277344,-0.8564453,0.2646484,0.08984375,0.4848633,-0.2265625
9440,-28.375,-42.25,134.25,-0.1826172,-0.8447266,0.2646484,0.1123047,0.4960938,-0.2119141
9443,-46.5625,-53,143.3125,-0.2407227,-0.8369141,0.1762695,0.1123047,0.4960938,-0.2119141
9446,-65.125,-67.3125,145.5,-0.2368164,-0.7783203,0.1259766,0.1010742,0.4907227,-0.2236328
9449,-81,-84.6875,141,-0.2680664,-0.7822266,0.1108398,0.1123047,0.4960938,-0.206543
9452,-92.0625,-102.1875,130.3125,-0.3188477,-0.7353516,0.04931641,0.1123047,0.4960938,-0.206543
9455,-100.0625,-116.5,121.9375,-0.4086914,-0.7314453,0.002929688,0.1210938,0.4907227,-0.2036133
9458,-106.8125,-124.75,115.875,-0.4047852,-0.7861328,0.006835938,0.1210938,0.4907227,-0.2036133
9461,-109.625,-126.0625,115.5625,-0.4633789,-0.8330078,-0.0078125,0.1269531,0.5043945,-0.1894531
9464,-114.75,-122.125,126.5625,-0.5019531,-0.8369141,-0.015625,0.1269531,0.5043945,-0.1894531
9467,-127.8125,-114.4375,140,-0.3696289,-0.5678711,-0.1850586,0.1352539,0.515625,-0.1835938
9470,-166.8125,-113.625,128.8125,-0.3266602,-0.7392578,-0.2001953,0.1381836,0.5126953,-0.1806641
9473,-173.875,-116.375,163.3125,-0.3813477,-0.8212891,-0.06933594,0.1381836,0.5126953,-0.1806641
9476,-161.4375,-99.5,179.75,-0.3149414,-0.7119141,-0.1347656,0.1411133,0.5209961,-0.1635742
9479,-144.4375,-94.125,195.625,-0.3579102,-0.6923828,-0.3120117,0.1411133,0.5209961,-0.1635742
9482,-121.5625,-93.9375,223.5625,-0.3422852,-0.6533203,-0.3500977,0.1582031,0.5292969,-0.1523438
9485,-92.5625,-102.0625,238.8125,-0.2797852,-0.4936523,-0.5424805,0.1694336,0.5322266,-0.1352539
9488,-66.6875,-116.5625,230.5625,-0.2915039,-0.3881836,-0.6386719,0.1694336,0.5322266,-0.1352539
9491,-44.5625,-139.625,208.75,-0.3149414,-0.3647461,-0.6000977,0.1953125,0.5239258,-0.144043
9494,-21.6875,-171.9375,177.5625,-0.4907227,-0.3842773,-0.5581055,0.1953125,0.5239258,-0.144043
9497,-4.0625,-208.75,134.0625,-0.6894531,-0.3217773,-0.4848633,0.2182617,0.5322266,-0.1381836
9500,-3.0625,-236.875,94.8125,-0.8725586,-0.3725586,-0.4462891,0.2124023,0.5292969,-0.1411133
9503,-9.4375,-245.1875,66.3125,-0.9624023,-0.5014648,-0.2885742,0.2124023,0.5292969,-0.1411133
9506,-3,-231.125,54.9375,-0.9624023,-0.6806641,-0.06933594,0.2094727,0.5292969,-0.1523438
9509,9.5625,-201.75,65.125,-0.9663086,-0.7666016,-0.0004882813,0.2094727,0.5292969,-0.1523438
9512,5.5625,-158.9375,100.5,-1.052246,-0.8994141,0.1953125,0.215332,0.5209961,-0.144043
9515,30,-109.625,160.25,-1.013184,-0.8095703,0.1069336,0.215332,0.5209961,-0.144043
9518,48.75,-72.875,186.75,-0.9897461,-0.8134766,0.04541016,0.2207031,0.5268555,-0.1464844
9521,70,-47.1875,213.4375,-1.024902,-0.7744141,-0.0004882813,0.2324219,0.515625,-0.1582031
9524,64.8125,-27.9375,232.75,-0.9897461,-0.6142578,-0.07324219,0.2324219,0.515625,-0.1582031
9527,74.125,-19.25,236.4375,-0.9272461,-0.4741211,-0.0004882813,0.2495117,0.515625,-0.1635742
9530,94.375,-22.4375,212.6875,-0.8842773,-0.2905273,-0.09667969,0.2495117,0.515625,-0.1635742
